Actual state,Predicted state,Predicted state MA,Actual faulty pair,Predicted fault pair,FP,TP,"Localization (0 - none, 1 - weak, 2 - strong)",First_TP_minute,Time to failure,T-TPR,FPR,Localisation Rate
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,1,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,1,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,1,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,1,,,,,
0,NA,1,NA,NA,1,0,1,,,,,
0,NA,1,NA,NA,1,0,1,,,,,
0,NA,1,NA,NA,1,0,1,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,1,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,1,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,1,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,1,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,1,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,1,,,,,
0,NA,1,NA,NA,1,0,1,,,,,
0,NA,1,NA,NA,1,0,1,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,1,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,1,,,,,
0,NA,1,NA,NA,1,0,1,,,,,
0,NA,1,NA,NA,1,0,2,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,1,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,1,,,,,
0,NA,1,NA,NA,1,0,1,,,,,
0,NA,1,NA,NA,1,0,1,,,,,
0,NA,1,NA,NA,1,0,1,,,,,
0,NA,1,NA,NA,1,0,2,,,,,
0,NA,1,NA,NA,1,0,1,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,1,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,1,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,1,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,1,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,1,,,,,
0,NA,1,NA,NA,1,0,1,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,1,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,1,,,,,
0,NA,1,NA,NA,1,0,1,,,,,
0,NA,1,NA,NA,1,0,1,,,,,
0,NA,1,NA,NA,1,0,1,,,,,
0,NA,1,NA,NA,1,0,1,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,1,,,,,
0,NA,1,NA,NA,1,0,1,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,1,,,,,
0,NA,1,NA,NA,1,0,1,,,,,
0,NA,1,NA,NA,1,0,1,,,,,
0,NA,1,NA,NA,1,0,1,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,1,,,,,
0,NA,1,NA,NA,1,0,1,,,,,
0,NA,1,NA,NA,1,0,1,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,1,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,1,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,1,,,,,
0,NA,1,NA,NA,1,0,1,,,,,
0,NA,1,NA,NA,1,0,1,,,,,
0,NA,1,NA,NA,1,0,1,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,1,,,,,
0,NA,1,NA,NA,1,0,1,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,1,,,,,
0,NA,1,NA,NA,1,0,1,,,,,
0,NA,1,NA,NA,1,0,1,,,,,
0,NA,1,NA,NA,1,0,1,,,,,
0,NA,1,NA,NA,1,0,1,,,,,
0,NA,1,NA,NA,1,0,1,,,,,
0,NA,1,NA,NA,1,0,1,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,1,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,1,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,1,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,1,,,,,
0,NA,1,NA,NA,1,0,1,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,1,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,1,,,,,
0,NA,1,NA,NA,1,0,1,,,,,
0,NA,1,NA,NA,1,0,1,,,,,
0,NA,1,NA,NA,1,0,1,,,,,
0,NA,1,NA,NA,1,0,1,,,,,
0,NA,1,NA,NA,1,0,1,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,1,,,,,
0,NA,1,NA,NA,1,0,1,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,1,,,,,
0,NA,1,NA,NA,1,0,1,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,1,,,,,
0,NA,1,NA,NA,1,0,1,,,,,
0,NA,1,NA,NA,1,0,1,,,,,
0,NA,1,NA,NA,1,0,1,,,,,
0,NA,1,NA,NA,1,0,1,,,,,
0,NA,1,NA,NA,1,0,1,,,,,
0,NA,1,NA,NA,1,0,1,,,,,
0,NA,1,NA,NA,1,0,1,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,1,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,1,,,,,
0,NA,1,NA,NA,1,0,1,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,1,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,1,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,1,,,,,
0,NA,1,NA,NA,1,0,1,,,,,
0,NA,1,NA,NA,1,0,1,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,1,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,1,,,,,
0,NA,1,NA,NA,1,0,1,,,,,
0,NA,1,NA,NA,1,0,1,,,,,
0,NA,1,NA,NA,1,0,1,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,1,,,,,
0,NA,1,NA,NA,1,0,1,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,1,,,,,
0,NA,1,NA,NA,1,0,1,,,,,
0,NA,1,NA,NA,1,0,1,,,,,
0,NA,1,NA,NA,1,0,1,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,1,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,1,,,,,
0,NA,1,NA,NA,1,0,1,,,,,
0,NA,1,NA,NA,1,0,1,,,,,
0,NA,1,NA,NA,1,0,1,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,1,,,,,
0,NA,1,NA,NA,1,0,1,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,1,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,1,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,1,,,,,
0,NA,1,NA,NA,1,0,1,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,1,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,1,,,,,
0,NA,1,NA,NA,1,0,1,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,1,,,,,
0,NA,1,NA,NA,1,0,1,,,,,
0,NA,1,NA,NA,1,0,1,,,,,
0,NA,1,NA,NA,1,0,1,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,1,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,1,,,,,
0,NA,1,NA,NA,1,0,1,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,1,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,1,,,,,
0,NA,1,NA,NA,1,0,1,,,,,
0,NA,1,NA,NA,1,0,1,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,1,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,1,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,1,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,1,,,,,
0,NA,1,NA,NA,1,0,1,,,,,
0,NA,1,NA,NA,1,0,1,,,,,
0,NA,1,NA,NA,1,0,1,,,,,
0,NA,1,NA,NA,1,0,1,,,,,
0,NA,1,NA,NA,1,0,1,,,,,
0,NA,1,NA,NA,1,0,1,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,2,,,,,
0,NA,1,NA,NA,1,0,2,,,,,
0,NA,1,NA,NA,1,0,1,,,,,
0,NA,1,NA,NA,1,0,2,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,1,,,,,
0,NA,1,NA,NA,1,0,1,,,,,
0,NA,1,NA,NA,1,0,1,,,,,
0,NA,1,NA,NA,1,0,1,,,,,
0,NA,1,NA,NA,1,0,1,,,,,
0,NA,1,NA,NA,1,0,2,,,,,
0,NA,1,NA,NA,1,0,1,,,,,
0,NA,1,NA,NA,1,0,2,,,,,
0,NA,1,NA,NA,1,0,1,,,,,
0,NA,1,NA,NA,1,0,1,,,,,
0,NA,1,NA,NA,1,0,2,,,,,
0,NA,1,NA,NA,1,0,1,,,,,
0,NA,1,NA,NA,1,0,1,,,,,
0,NA,1,NA,NA,1,0,1,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,2,,,,,
0,NA,1,NA,NA,1,0,2,,,,,
0,NA,1,NA,NA,1,0,2,,,,,
0,NA,1,NA,NA,1,0,1,,,,,
0,NA,1,NA,NA,1,0,1,,,,,
0,NA,1,NA,NA,1,0,2,,,,,
0,NA,1,NA,NA,1,0,1,,,,,
0,NA,1,NA,NA,1,0,1,,,,,
0,NA,1,NA,NA,1,0,1,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,1,,,,,
0,NA,1,NA,NA,1,0,1,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,1,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,1,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,1,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
0,NA,1,NA,NA,1,0,0,,,,,
